Tempo Decorrido,Taxa Media Chegada,Taxa Saída,E[N],E[W],Lambda, Erro de Little,Ocupacao
4100.000000,5.00,5.26,20.828569,4.122677,5.052195, -0.000000,0.956729
4200.000000,5.00,5.26,20.478448,4.058391,5.045952, -0.000000,0.954858
4300.000000,5.00,5.26,20.582279,4.078892,5.046047, -0.000000,0.955880
4400.000000,5.00,5.26,20.302350,4.032426,5.034773, -0.000000,0.953993
4500.000000,5.00,5.26,20.029160,3.973689,5.040444, -0.000000,0.954136
4600.000000,5.00,5.26,20.106290,3.983501,5.047391, -0.000000,0.955022
4700.000000,5.00,5.26,19.970609,3.955409,5.048936, -0.000000,0.955152
4800.000000,5.00,5.26,20.069783,3.973231,5.051250, -0.000000,0.956082
4900.000000,5.00,5.26,19.922972,3.946897,5.047755, -0.000000,0.956260
5000.000000,5.00,5.26,19.739134,3.908275,5.050600, -0.000000,0.956540
5100.000000,5.00,5.26,19.586369,3.877134,5.051765, -0.000000,0.957127
5200.000000,5.00,5.26,19.505484,3.859679,5.053654, -0.000000,0.956891
5300.000000,5.00,5.26,19.252598,3.817387,5.043396, -0.000000,0.955062
5400.000000,5.00,5.26,18.985106,3.769656,5.036296, -0.000000,0.953256
5500.000000,5.00,5.26,19.318062,3.835301,5.036909, -0.000000,0.953418
5600.000000,5.00,5.26,19.984183,3.968490,5.035714, -0.000000,0.954206
5700.000000,5.00,5.26,20.799058,4.123353,5.044211, -0.000000,0.955038
5800.000000,5.00,5.26,21.564339,4.271770,5.048103, -0.000000,0.955800
5900.000000,5.00,5.26,22.207163,4.402926,5.043729, -0.000000,0.956548
6000.000000,5.00,5.26,22.201599,4.404642,5.040500, -0.000000,0.957272
6100.000000,5.00,5.26,22.009366,4.368927,5.037705, -0.000000,0.956671
6200.000000,5.00,5.26,21.860562,4.336164,5.041452, 0.000000,0.956433
6300.000000,5.00,5.26,21.696304,4.308486,5.035714, -0.000000,0.955637
6400.000000,5.00,5.26,21.804521,4.329650,5.036094, 0.000000,0.956044
6500.000000,5.00,5.26,21.992293,4.364483,5.038923, 0.000000,0.956728
6600.000000,5.00,5.26,22.620118,4.489333,5.038636, -0.000000,0.957399
6700.000000,5.00,5.26,23.139126,4.600633,5.029552, 0.000000,0.958107
6800.000000,5.00,5.26,23.023781,4.577159,5.030147, 0.000000,0.957772
6900.000000,5.00,5.26,22.763998,4.532306,5.022609, 0.000000,0.955993
7000.000000,5.00,5.26,22.585665,4.498624,5.020571, 0.000000,0.955683
7100.000000,5.00,5.26,22.377428,4.456905,5.020845, 0.000000,0.954877
7200.000000,5.00,5.26,22.221384,4.429757,5.016389, 0.000000,0.954474
7300.000000,5.00,5.26,21.998844,4.391587,5.009315, 0.000000,0.953749
7400.000000,5.00,5.26,21.876189,4.368154,5.008108, 0.000000,0.954231
7500.000000,5.00,5.26,22.048278,4.398045,5.013200, 0.000000,0.954846
7600.000000,5.00,5.26,22.414165,4.471067,5.013158, 0.000000,0.955437
7700.000000,5.00,5.26,22.523386,4.491378,5.014805, 0.000000,0.956023
7800.000000,5.00,5.26,22.305819,4.452715,5.009487, 0.000000,0.955454
7900.000000,5.00,5.26,22.182329,4.426157,5.011646, 0.000000,0.955652
8000.000000,5.00,5.26,21.939870,4.384795,5.003625, 0.000000,0.953712
8100.000000,5.00,5.26,21.717229,4.343875,4.999506, 0.000000,0.952572
8200.000000,5.00,5.26,21.636622,4.328275,4.998902, 0.000000,0.952189
8300.000000,5.00,5.26,21.492767,4.301767,4.996265, 0.000000,0.951955
8400.000000,5.00,5.26,21.290944,4.264281,4.992857, 0.000000,0.950834
8500.000000,5.00,5.26,21.094418,4.229632,4.987294, 0.000000,0.949497
8600.000000,5.00,5.26,21.159595,4.240795,4.989535, 0.000000,0.950067
8700.000000,5.00,5.26,21.016102,4.215042,4.985977, 0.000000,0.949385
8800.000000,5.00,5.26,20.931420,4.198689,4.985227, 0.000000,0.949619
8900.000000,5.00,5.26,20.805556,4.174150,4.984382, 0.000000,0.948867
9000.000000,5.00,5.26,20.630044,4.141563,4.981222, 0.000000,0.948185
9100.000000,5.00,5.26,20.658432,4.145444,4.983407, 0.000000,0.948389
9200.000000,5.00,5.26,21.039785,4.217676,4.988478, 0.000000,0.948946
9300.000000,5.00,5.26,21.356541,4.281436,4.988172, 0.000000,0.949506
9400.000000,5.00,5.26,21.228777,4.258985,4.984468, 0.000000,0.948551
9500.000000,5.00,5.26,21.076471,4.227398,4.985684, 0.000000,0.948135
9600.000000,5.00,5.26,21.075274,4.225795,4.987292, 0.000000,0.948621
9700.000000,5.00,5.26,21.304259,4.270626,4.988557, 0.000000,0.949148
9800.000000,5.00,5.26,21.378133,4.282969,4.991429, 0.000000,0.949672
9900.000000,5.00,5.26,21.526438,4.311646,4.992626, 0.000000,0.950205
10000.000000,5.00,5.26,21.623156,4.330694,4.993000, -0.000000,0.950681
10100.000000,5.00,5.26,21.568939,4.320718,4.991980, 0.000000,0.950704
10200.000000,5.00,5.26,21.429166,4.290797,4.994216, 0.000000,0.950536
10300.000000,5.00,5.26,21.303179,4.266352,4.993301, 0.000000,0.950277
10400.000000,5.00,5.26,21.269040,4.257738,4.995385, 0.000000,0.949909
10500.000000,5.00,5.26,21.265985,4.258632,4.993619, 0.000000,0.949912
10600.000000,5.00,5.26,21.136935,4.233538,4.992736, 0.000000,0.949590
10700.000000,5.00,5.26,21.046882,4.216154,4.991963, 0.000000,0.949248
10800.000000,5.00,5.26,20.916072,4.189965,4.991944, 0.000000,0.949113
10900.000000,5.00,5.26,20.751105,4.159379,4.988991, 0.000000,0.948040
11000.000000,5.00,5.26,20.639688,4.135532,4.990818, 0.000000,0.947777
11100.000000,5.00,5.26,20.500383,4.107329,4.991171, 0.000000,0.947223
11200.000000,5.00,5.26,20.395657,4.084529,4.993393, 0.000000,0.947410
11300.000000,5.00,5.26,20.404560,4.086481,4.993186, 0.000000,0.947852
11400.000000,5.00,5.26,20.493570,4.102312,4.995614, 0.000000,0.948315
11500.000000,5.00,5.26,20.743500,4.151444,4.996696, 0.000000,0.948756
11600.000000,5.00,5.26,20.704863,4.144689,4.995517, 0.000000,0.948964
11700.000000,5.00,5.26,20.629285,4.127974,4.997436, 0.000000,0.948866
11800.000000,5.00,5.26,20.621856,4.126889,4.996949, 0.000000,0.949292
11900.000000,5.00,5.26,20.502217,4.105066,4.994370, 0.000000,0.948705
12000.000000,5.00,5.26,20.597641,4.123308,4.995417, 0.000000,0.949150
12100.000000,5.00,5.26,20.828777,4.169339,4.995702, 0.000000,0.949569
12200.000000,5.00,5.26,20.782364,4.158518,4.997541, 0.000000,0.949941
12300.000000,5.00,5.26,20.697788,4.144005,4.994634, 0.000000,0.949553
12400.000000,5.00,5.26,20.610333,4.127259,4.993710, -0.000000,0.949027
12500.000000,5.00,5.26,20.564971,4.118727,4.993040, 0.000000,0.949096
12600.000000,5.00,5.26,20.447345,4.096036,4.991984, 0.000000,0.948756
12700.000000,5.00,5.26,20.324725,4.070522,4.993150, 0.000000,0.948230
12800.000000,5.00,5.26,20.215813,4.050251,4.991250, 0.000000,0.947622
12900.000000,5.00,5.26,20.195932,4.044768,4.993101, 0.000000,0.948021
13000.000000,5.00,5.26,20.144799,4.033800,4.994000, 0.000000,0.948199
13100.000000,5.00,5.26,20.128437,4.029994,4.994656, 0.000000,0.948571
13200.000000,5.00,5.26,20.050233,4.011809,4.997803, 0.000000,0.948492
13300.000000,5.00,5.26,19.969965,3.995916,4.997594, 0.000000,0.947923
13400.000000,5.00,5.26,20.087589,4.020999,4.995672, 0.000000,0.948165
13500.000000,5.00,5.26,19.993199,4.002138,4.995630, 0.000000,0.947870
13600.000000,5.00,5.26,19.961639,3.994442,4.997353, 0.000000,0.948174
13700.000000,5.00,5.26,19.992905,3.999574,4.998759, 0.000000,0.948547
13800.000000,5.00,5.26,19.878952,3.978616,4.996449, 0.000000,0.947914
13900.000000,5.00,5.26,19.782725,3.960078,4.995540, 0.000000,0.947365
14000.000000,5.00,5.26,19.802227,3.962313,4.997643, 0.000000,0.947481
14100.000000,5.00,5.26,19.882365,3.978843,4.997021, 0.000000,0.947724
14200.000000,5.00,5.26,19.824531,3.967253,4.997042, 0.000000,0.947677
14300.000000,5.00,5.26,19.720541,3.947531,4.995664, 0.000000,0.947217
14400.000000,5.00,5.26,19.679465,3.938245,4.997014, 0.000000,0.947521
14500.000000,5.00,5.26,19.850010,3.970988,4.998759, 0.000000,0.947875
14600.000000,5.00,5.26,20.003125,4.001721,4.998630, 0.000000,0.948229
14700.000000,5.00,5.26,20.007340,4.001305,5.000204, 0.000000,0.948451
14800.000000,5.00,5.26,19.911950,3.983251,4.998919, 0.000000,0.948288
14900.000000,5.00,5.26,19.845171,3.968661,5.000470, 0.000000,0.948481
15000.000000,5.00,5.26,19.779300,3.955807,5.000067, 0.000000,0.948491
15100.000000,5.00,5.26,19.805039,3.960588,5.000530, 0.000000,0.948876
15200.000000,5.00,5.26,19.786068,3.956381,5.001053, 0.000000,0.948846
15300.000000,5.00,5.26,19.723006,3.943828,5.000980, 0.000000,0.948863
15400.000000,5.00,5.26,19.651517,3.929691,5.000779, 0.000000,0.949034
15500.000000,5.00,5.26,19.605256,3.920596,5.000581, 0.000000,0.949221
15600.000000,5.00,5.26,19.682185,3.934268,5.002756, 0.000000,0.949558
15700.000000,5.00,5.26,19.712714,3.938679,5.004904, 0.000000,0.949722
15800.000000,5.00,5.26,19.936043,3.983628,5.004494, 0.000000,0.950035
15900.000000,5.00,5.26,20.336795,4.062351,5.006164, 0.000000,0.950351
16000.000000,5.00,5.26,20.728820,4.141467,5.005187, 0.000000,0.950649
16100.000000,5.00,5.26,20.930121,4.181401,5.005528, -0.000000,0.950961
16200.000000,5.00,5.26,20.902288,4.176487,5.004753, -0.000000,0.951047
16300.000000,5.00,5.26,20.837126,4.164819,5.003129, -0.000000,0.951188
16400.000000,5.00,5.26,20.793936,4.155797,5.003598, -0.000000,0.951321
16500.000000,5.00,5.26,20.736484,4.143279,5.004848, -0.000000,0.951209
16600.000000,5.00,5.26,20.937086,4.182328,5.006084, -0.000000,0.951491
16700.000000,5.00,5.26,21.137175,4.222479,5.005868, -0.000000,0.951798
16800.000000,5.00,5.26,21.296662,4.254723,5.005417, -0.000000,0.952085
16900.000000,5.00,5.26,21.316695,4.258098,5.006154, -0.000000,0.952369
17000.000000,5.00,5.26,21.461431,4.284976,5.008529, -0.000000,0.952629
17100.000000,5.00,5.26,21.559209,4.305547,5.007310, -0.000000,0.952873
17200.000000,5.00,5.26,21.465376,4.288487,5.005349, -0.000000,0.952379
17300.000000,5.00,5.26,21.411797,4.278650,5.004335, -0.000000,0.952277
17400.000000,5.00,5.26,21.356188,4.266971,5.005000, -0.000000,0.952406
17500.000000,5.00,5.26,21.408664,4.275527,5.007257, -0.000000,0.952416
17600.000000,5.00,5.26,21.344844,4.263494,5.006420, -0.000000,0.952500
17700.000000,5.00,5.26,21.279505,4.250714,5.006102, -0.000000,0.952265
17800.000000,5.00,5.26,21.289194,4.250913,5.008146, -0.000000,0.952556
17900.000000,5.00,5.26,21.423391,4.278130,5.007654, -0.000000,0.952811
18000.000000,5.00,5.26,21.345998,4.264840,5.005111, -0.000000,0.952317
18100.000000,5.00,5.26,21.291135,4.252870,5.006298, 0.000000,0.952284
18200.000000,5.00,5.26,21.247401,4.244303,5.006099, 0.000000,0.952254
18300.000000,5.00,5.26,21.167613,4.228809,5.005574, -0.000000,0.952059
18400.000000,5.00,5.26,21.117526,4.219103,5.005217, 0.000000,0.951995
18500.000000,5.00,5.26,21.253992,4.244604,5.007297, 0.000000,0.952251
18600.000000,5.00,5.26,21.244083,4.243114,5.006720, 0.000000,0.952510
18700.000000,5.00,5.26,21.208403,4.234389,5.008610, 0.000000,0.952568
18800.000000,5.00,5.26,21.173766,4.227378,5.008723, -0.000000,0.952832
18900.000000,5.00,5.26,21.102906,4.213091,5.008889, -0.000000,0.952642
19000.000000,5.00,5.26,21.052778,4.201886,5.010316, -0.000000,0.952813
19100.000000,5.00,5.26,21.050538,4.201748,5.009948, -0.000000,0.952917
19200.000000,5.00,5.26,21.082534,4.207784,5.010365, -0.000000,0.953173
19300.000000,5.00,5.26,21.102899,4.211285,5.011036, -0.000000,0.953330
19400.000000,5.00,5.26,21.058587,4.202792,5.010619, -0.000000,0.953395
19500.000000,5.00,5.26,20.983224,4.188697,5.009487, -0.000000,0.953101
19600.000000,5.00,5.26,20.900757,4.172743,5.008878, -0.000000,0.952630
19700.000000,5.00,5.26,20.824596,4.157153,5.009340, -0.000000,0.952400
19800.000000,5.00,5.26,20.843184,4.158807,5.011818, -0.000000,0.952658
19900.000000,5.00,5.26,21.006047,4.190974,5.012211, -0.000000,0.952890
20000.000000,5.00,5.26,21.334959,4.256308,5.012550, -0.000000,0.953115
20100.000000,5.00,5.26,21.672217,4.323216,5.012985, -0.000000,0.953360
20200.000000,5.00,5.26,21.925714,4.373149,5.013713, -0.000000,0.953584
20300.000000,5.00,5.26,22.286734,4.444691,5.014236, -0.000000,0.953812
20400.000000,5.00,5.26,22.402482,4.468536,5.013382, -0.000000,0.954032
20500.000000,5.00,5.26,22.393043,4.467407,5.012537, -0.000000,0.954193
20600.000000,5.00,5.26,22.301367,4.451586,5.009757, -0.000000,0.953772
20700.000000,5.00,5.26,22.213079,4.435160,5.008406, -0.000000,0.953460
20800.000000,5.00,5.26,22.171518,4.426175,5.009183, -0.000000,0.953522
20900.000000,5.00,5.26,22.168754,4.426804,5.007847, -0.000000,0.953691
21000.000000,5.00,5.26,22.121463,4.417015,5.008238, -0.000000,0.953662
21100.000000,5.00,5.26,22.058011,4.405089,5.007393, -0.000000,0.953362
21200.000000,5.00,5.26,21.974134,4.388616,5.007075, -0.000000,0.952979
21300.000000,5.00,5.26,21.916483,4.376598,5.007653, -0.000000,0.952930
21400.000000,5.00,5.26,21.885775,4.372088,5.005794, 0.000000,0.952758
21500.000000,5.00,5.26,21.882948,4.371507,5.005814, -0.000000,0.952506
21600.000000,5.00,5.26,21.985294,4.391569,5.006250, -0.000000,0.952725
21700.000000,5.00,5.26,22.001851,4.395549,5.005484, -0.000000,0.952938
21800.000000,5.00,5.26,21.974200,4.390248,5.005229, -0.000000,0.952928
21900.000000,5.00,5.26,21.894881,4.374502,5.005114, -0.000000,0.952485
22000.000000,5.00,5.26,21.848875,4.365885,5.004455, -0.000000,0.952318
22100.000000,5.00,5.26,21.782444,4.353061,5.003937, -0.000000,0.952088
22200.000000,5.00,5.26,21.723333,4.342202,5.002838, -0.000000,0.952052
22300.000000,5.00,5.26,21.665237,4.331066,5.002287, -0.000000,0.951924
22400.000000,5.00,5.26,21.633343,4.324120,5.002946, -0.000000,0.951892
22500.000000,5.00,5.26,21.587312,4.314164,5.003822, -0.000000,0.952023
22600.000000,5.00,5.26,21.553407,4.307022,5.004248, -0.000000,0.952068
22700.000000,5.00,5.26,21.498539,4.295696,5.004670, -0.000000,0.951914
22800.000000,5.00,5.26,21.450041,4.286737,5.003816, -0.000000,0.951921
22900.000000,5.00,5.26,21.576668,4.309011,5.007336, -0.000000,0.951959
23000.000000,5.00,5.26,22.038491,4.400543,5.008130, 0.000000,0.952166
23100.000000,5.00,5.26,22.360743,4.465151,5.007835, 0.000000,0.952377
23200.000000,5.00,5.26,22.536425,4.501193,5.006767, 0.000000,0.952574
23300.000000,5.00,5.26,22.509293,4.495723,5.006824, 0.000000,0.952783
23400.000000,5.00,5.26,22.538981,4.500641,5.007949, -0.000000,0.952984
23500.000000,5.00,5.26,22.507674,4.493657,5.008766, -0.000000,0.953073
23600.000000,5.00,5.26,22.461527,4.484363,5.008856, -0.000000,0.953029
23700.000000,5.00,5.26,22.432732,4.478308,5.009198, -0.000000,0.953182
23800.000000,5.00,5.26,22.402079,4.472148,5.009244, -0.000000,0.953241
23900.000000,5.00,5.26,22.437504,4.478282,5.010293, -0.000000,0.953412
24000.000000,5.00,5.26,22.534159,4.498248,5.009542, -0.000000,0.953608
24100.000000,5.00,5.26,22.465115,4.485801,5.008050, -0.000000,0.953188
24200.000000,5.00,5.26,22.387669,4.471990,5.006198, -0.000000,0.952688
24300.000000,5.00,5.26,22.317331,4.458732,5.005309, -0.000000,0.952356
24400.000000,5.00,5.26,22.256377,4.446901,5.004918, -0.000000,0.952236
24500.000000,5.00,5.26,22.189785,4.434554,5.003837, -0.000000,0.952035
24600.000000,5.00,5.26,22.144594,4.425968,5.003333, -0.000000,0.951902
24700.000000,5.00,5.26,22.111355,4.419909,5.002672, -0.000000,0.952030
24800.000000,5.00,5.26,22.056027,4.409534,5.001895, -0.000000,0.951928
24900.000000,5.00,5.26,22.015286,4.400300,5.003133, -0.000000,0.952025
25000.000000,5.00,5.26,21.948359,4.388092,5.001800, -0.000000,0.951735
25100.000000,5.00,5.26,21.911373,4.380634,5.001873, -0.000000,0.951791
25200.000000,5.00,5.26,21.894720,4.375853,5.003532, -0.000000,0.951885
25300.000000,5.00,5.26,21.895522,4.376648,5.002806, -0.000000,0.951947
25400.000000,5.00,5.26,21.849105,4.367723,5.002402, -0.000000,0.951816
25500.000000,5.00,5.26,21.793516,4.356824,5.002157, -0.000000,0.951625
25600.000000,5.00,5.26,21.752487,4.349376,5.001289, -0.000000,0.951704
25700.000000,5.00,5.26,21.696380,4.338871,5.000467, -0.000000,0.951495
25800.000000,5.00,5.26,21.642569,4.328480,5.000039, -0.000000,0.951558
25900.000000,5.00,5.26,21.594851,4.319004,4.999961, -0.000000,0.951548
26000.000000,5.00,5.26,21.566537,4.313141,5.000192, -0.000000,0.951624
26100.000000,5.00,5.26,21.546180,4.309236,5.000000, -0.000000,0.951730
26200.000000,5.00,5.26,21.551050,4.310473,4.999695, -0.000000,0.951919
26300.000000,5.00,5.26,21.501852,4.300305,5.000076, -0.000000,0.951834
26400.000000,5.00,5.26,21.484898,4.296719,5.000303, -0.000000,0.951930
26500.000000,5.00,5.26,21.597825,4.317740,5.002113, -0.000000,0.952131
26600.000000,5.00,5.26,21.591334,4.317033,5.001429, -0.000000,0.952289
26700.000000,5.00,5.26,21.543833,4.307831,5.001086, -0.000000,0.952181
26800.000000,5.00,5.26,21.475861,4.295140,5.000037, -0.000000,0.951702
26900.000000,5.00,5.26,21.421334,4.284585,4.999628, -0.000000,0.951413
27000.000000,5.00,5.26,21.427671,4.285566,4.999963, -0.000000,0.951593
27100.000000,5.00,5.26,21.395422,4.278390,5.000812, -0.000000,0.951607
27200.000000,5.00,5.26,21.341941,4.268325,5.000074, -0.000000,0.951424
27300.000000,5.00,5.26,21.293043,4.258827,4.999744, -0.000000,0.951389
27400.000000,5.00,5.26,21.239203,4.248213,4.999562, -0.000000,0.951250
27500.000000,5.00,5.26,21.184664,4.238628,4.998000, -0.000000,0.950886
27600.000000,5.00,5.26,21.185902,4.238685,4.998225, -0.000000,0.951039
27700.000000,5.00,5.26,21.259929,4.252907,4.998917, -0.000000,0.951228
27800.000000,5.00,5.26,21.273054,4.256540,4.997734, -0.000000,0.951156
27900.000000,5.00,5.26,21.209569,4.244439,4.997025, -0.000000,0.950747
28000.000000,5.00,5.26,21.165423,4.235293,4.997393, -0.000000,0.950695
28100.000000,5.00,5.26,21.114138,4.225264,4.997117, -0.000000,0.950582
28200.000000,5.00,5.26,21.073189,4.217180,4.996986, -0.000000,0.950684
28300.000000,5.00,5.26,21.015702,4.205518,4.997173, -0.000000,0.950558
28400.000000,5.00,5.26,21.091677,4.218989,4.999225, -0.000000,0.950639
28500.000000,5.00,5.26,21.248415,4.249832,4.999825, -0.000000,0.950807
28600.000000,5.00,5.26,21.222283,4.244664,4.999755, -0.000000,0.950749
28700.000000,5.00,5.26,21.163961,4.232763,5.000035, -0.000000,0.950523
28800.000000,5.00,5.26,21.194764,4.238335,5.000729, -0.000000,0.950624
28900.000000,5.00,5.26,21.201922,4.240678,4.999654, -0.000000,0.950714
29000.000000,5.00,5.26,21.159679,4.232811,4.998966, -0.000000,0.950607
29100.000000,5.00,5.26,21.101468,4.221454,4.998625, -0.000000,0.950269
29200.000000,5.00,5.26,21.066043,4.214623,4.998322, -0.000000,0.950228
29300.000000,5.00,5.26,21.019604,4.205184,4.998498, -0.000000,0.950280
29400.000000,5.00,5.26,20.961118,4.194621,4.997143, -0.000000,0.949805
29500.000000,5.00,5.26,20.937886,4.189622,4.997559, -0.000000,0.949706
29600.000000,5.00,5.26,21.004526,4.202694,4.997872, 0.000000,0.949857
29700.000000,5.00,5.26,20.988900,4.199024,4.998519, 0.000000,0.949895
29800.000000,5.00,5.26,20.992939,4.199180,4.999295, -0.000000,0.950011
29900.000000,5.00,5.26,21.088648,4.218435,4.999164, 0.000000,0.950179
30000.000000,5.00,5.26,21.192778,4.239262,4.999167, 0.000000,0.950343
30100.000000,5.00,5.26,21.232113,4.246507,4.999900, 0.000000,0.950515
30200.000000,5.00,5.26,21.209587,4.240991,5.001093, 0.000000,0.950498
30300.000000,5.00,5.26,21.180075,4.235121,5.001056, 0.000000,0.950575
30400.000000,5.00,5.26,21.162259,4.231589,5.001020, 0.000000,0.950686
30500.000000,5.00,5.26,21.130287,4.226057,5.000000, -0.000000,0.950618
30600.000000,5.00,5.26,21.106802,4.219899,5.001732, 0.000000,0.950760
30700.000000,5.00,5.26,21.054057,4.210455,5.000423, 0.000000,0.950316
30800.000000,5.00,5.26,21.008777,4.201946,4.999773, 0.000000,0.950130
30900.000000,5.00,5.26,20.969361,4.194632,4.999094, 0.000000,0.949919
31000.000000,5.00,5.26,20.940315,4.189009,4.998871, 0.000000,0.950020
31100.000000,5.00,5.26,20.902122,4.182173,4.997910, 0.000000,0.949928
31200.000000,5.00,5.26,20.851104,4.172976,4.996699, 0.000000,0.949804
31300.000000,5.00,5.26,20.814009,4.164798,4.997604, 0.000000,0.949799
31400.000000,5.00,5.26,20.828773,4.168091,4.997197, 0.000000,0.949952
31500.000000,5.00,5.26,20.792563,4.161445,4.996476, 0.000000,0.949852
31600.000000,5.00,5.26,20.772930,4.157954,4.995949, 0.000000,0.949995
31700.000000,5.00,5.26,20.720736,4.148387,4.994890, 0.000000,0.949786
31800.000000,5.00,5.26,20.674987,4.139553,4.994497, 0.000000,0.949659
31900.000000,5.00,5.26,20.629427,4.130547,4.994357, 0.000000,0.949546
32000.000000,5.00,5.26,20.583366,4.121335,4.994344, 0.000000,0.949329
32100.000000,5.00,5.26,20.585377,4.121209,4.994984, 0.000000,0.949421
32200.000000,5.00,5.26,20.552783,4.114978,4.994627, 0.000000,0.949300
32300.000000,5.00,5.26,20.554031,4.114653,4.995325, 0.000000,0.949456
32400.000000,5.00,5.26,20.597859,4.122829,4.996049, 0.000000,0.949616
32500.000000,5.00,5.26,20.651511,4.133584,4.996031, 0.000000,0.949783
32600.000000,5.00,5.26,20.674051,4.137653,4.996564, 0.000000,0.949929
32700.000000,5.00,5.26,20.637769,4.130156,4.996850, 0.000000,0.950009
32800.000000,5.00,5.26,20.600442,4.122552,4.997012, 0.000000,0.949900
32900.000000,5.00,5.26,20.559306,4.114638,4.996626, 0.000000,0.949821
33000.000000,5.00,5.26,20.513428,4.106195,4.995727, 0.000000,0.949683
33100.000000,5.00,5.26,20.538838,4.111270,4.995740, 0.000000,0.949821
33200.000000,5.00,5.26,20.515826,4.106331,4.996145, 0.000000,0.949885
33300.000000,5.00,5.26,20.485473,4.101060,4.995165, 0.000000,0.949926
33400.000000,5.00,5.26,20.445004,4.093290,4.994760, 0.000000,0.949796
33500.000000,5.00,5.26,20.445469,4.092686,4.995612, 0.000000,0.949730
33600.000000,5.00,5.26,20.479880,4.099832,4.995298, 0.000000,0.949840
33700.000000,5.00,5.26,20.446153,4.093263,4.995074, 0.000000,0.949696
33800.000000,5.00,5.26,20.421339,4.088235,4.995148, 0.000000,0.949754
33900.000000,5.00,5.26,20.438901,4.091836,4.995044, 0.000000,0.949901
34000.000000,5.00,5.26,20.414586,4.086619,4.995471, -0.000000,0.949949
34100.000000,5.00,5.26,20.396124,4.082553,4.995924, 0.000000,0.949998
34200.000000,5.00,5.26,20.371441,4.077173,4.996462, 0.000000,0.950058
34300.000000,5.00,5.26,20.326440,4.068087,4.996560, -0.000000,0.949851
34400.000000,5.00,5.26,20.293428,4.061259,4.996831, -0.000000,0.949862
34500.000000,5.00,5.26,20.266473,4.056093,4.996551, -0.000000,0.949975
34600.000000,5.00,5.26,20.254268,4.053736,4.996445, -0.000000,0.949921
34700.000000,5.00,5.26,20.240834,4.051179,4.996282, -0.000000,0.949808
