Tempo Decorrido,Taxa Media Chegada,Taxa Saída,E[N],E[W],Lambda, Erro de Little,Ocupacao
16700.000000,5.00,5.05,65.802488,13.168383,4.997006, -0.000000,0.989211
16800.000000,5.00,5.05,66.204503,13.255260,4.994583, -0.000000,0.989265
16900.000000,5.00,5.05,66.472826,13.313787,4.992781, -0.000000,0.989345
17000.000000,5.00,5.05,66.770564,13.369527,4.994235, -0.000000,0.989401
17100.000000,5.00,5.05,67.083064,13.430751,4.994737, -0.000000,0.989462
17200.000000,5.00,5.05,67.576788,13.533140,4.993430, -0.000000,0.989522
17300.000000,5.00,5.05,67.973536,13.611702,4.993757, 0.000000,0.989580
17400.000000,5.00,5.05,68.348053,13.689752,4.992644, -0.000000,0.989647
17500.000000,5.00,5.05,68.437157,13.708268,4.992400, 0.000000,0.989713
17600.000000,5.00,5.05,68.591867,13.735855,4.993636, 0.000000,0.989751
17700.000000,5.00,5.05,69.001792,13.818314,4.993503, 0.000000,0.989812
17800.000000,5.00,5.05,69.339158,13.885774,4.993539, 0.000000,0.989872
17900.000000,5.00,5.05,69.742216,13.957644,4.996704, 0.000000,0.989940
18000.000000,5.00,5.05,70.131573,14.035828,4.996611, 0.000000,0.989991
18100.000000,5.00,5.05,70.587476,14.122801,4.998122, 0.000000,0.990034
18200.000000,5.00,5.05,71.129968,14.236789,4.996209, -0.000000,0.990117
18300.000000,5.00,5.05,71.546232,14.319888,4.996284, -0.000000,0.990146
18400.000000,5.00,5.05,72.059339,14.421430,4.996685, 0.000000,0.990199
18500.000000,5.00,5.05,72.624829,14.537539,4.995676, 0.000000,0.990255
18600.000000,5.00,5.05,73.061284,14.626569,4.995108, 0.000000,0.990303
18700.000000,5.00,5.05,73.510881,14.716814,4.995027, 0.000000,0.990370
18800.000000,5.00,5.05,73.877217,14.791021,4.994734, 0.000000,0.990423
18900.000000,5.00,5.05,74.173794,14.852991,4.993862, 0.000000,0.990474
19000.000000,5.00,5.05,74.448775,14.910316,4.993105, 0.000000,0.990510
19100.000000,5.00,5.05,74.703764,14.957668,4.994346, 0.000000,0.990560
19200.000000,5.00,5.05,74.999551,15.015395,4.994844, 0.000000,0.990617
19300.000000,5.00,5.05,75.245209,15.066841,4.994093, 0.000000,0.990655
19400.000000,5.00,5.05,75.464002,15.112119,4.993608, 0.000000,0.990706
19500.000000,5.00,5.05,75.748784,15.167958,4.994000, 0.000000,0.990770
19600.000000,5.00,5.05,76.111394,15.241097,4.993827, 0.000000,0.990798
19700.000000,5.00,5.05,76.557838,15.326194,4.995228, 0.000000,0.990844
19800.000000,5.00,5.05,77.172536,15.448551,4.995455, 0.000000,0.990897
19900.000000,5.00,5.05,77.603482,15.535373,4.995276, 0.000000,0.990938
20000.000000,5.00,5.05,77.929310,15.601776,4.994900, 0.000000,0.991010
20100.000000,5.00,5.05,78.324741,15.676335,4.996368, 0.000000,0.991035
20200.000000,5.00,5.05,78.721239,15.758602,4.995446, 0.000000,0.991070
20300.000000,5.00,5.05,78.930135,15.803621,4.994433, 0.000000,0.991122
20400.000000,5.00,5.05,79.192304,15.853226,4.995343, 0.000000,0.991168
20500.000000,5.00,5.05,79.640597,15.941962,4.995659, 0.000000,0.991203
20600.000000,5.00,5.05,79.816411,15.980349,4.994660, 0.000000,0.991255
20700.000000,5.00,5.05,79.915607,16.001364,4.994300, 0.000000,0.991289
20800.000000,5.00,5.05,79.854846,15.994192,4.992740, 0.000000,0.991329
20900.000000,5.00,5.05,79.544396,15.934649,4.991914, 0.000000,0.990971
21000.000000,5.00,5.05,79.244588,15.875528,4.991619, 0.000000,0.990980
21100.000000,5.00,5.05,79.028289,15.835678,4.990521, 0.000000,0.991044
21200.000000,5.00,5.05,78.690537,15.769796,4.989953, 0.000000,0.990715
21300.000000,5.00,5.05,78.471717,15.719288,4.992066, 0.000000,0.990743
21400.000000,5.00,5.05,78.442457,15.712133,4.992477, 0.000000,0.990780
21500.000000,5.00,5.05,78.411304,15.703881,4.993116, -0.000000,0.990825
21600.000000,5.00,5.05,78.515202,15.724297,4.993241, -0.000000,0.990865
21700.000000,5.00,5.05,78.687381,15.758681,4.993272, -0.000000,0.990910
21800.000000,5.00,5.05,79.038469,15.824971,4.994541, -0.000000,0.990953
21900.000000,5.00,5.05,79.580704,15.933165,4.994658, -0.000000,0.990996
22000.000000,5.00,5.05,80.173407,16.051755,4.994682, -0.000000,0.991040
22100.000000,5.00,5.05,80.763116,16.169305,4.994842, -0.000000,0.991079
22200.000000,5.00,5.05,81.415602,16.300890,4.994550, -0.000000,0.991115
22300.000000,5.00,5.05,82.062231,16.433375,4.993632, -0.000000,0.991155
22400.000000,5.00,5.05,82.802630,16.575622,4.995446, -0.000000,0.991196
22500.000000,5.00,5.05,83.445193,16.705224,4.995156, -0.000000,0.991245
22600.000000,5.00,5.05,84.026184,16.818781,4.995973, 0.000000,0.991272
22700.000000,5.00,5.05,84.482935,16.907909,4.996652, 0.000000,0.991315
22800.000000,5.00,5.05,84.793070,16.972013,4.996053, 0.000000,0.991358
22900.000000,5.00,5.05,85.100793,17.037866,4.994803, 0.000000,0.991385
23000.000000,5.00,5.05,85.216484,17.061100,4.994783, 0.000000,0.991425
23100.000000,5.00,5.05,85.249477,17.061417,4.996623, 0.000000,0.991461
23200.000000,5.00,5.05,85.404475,17.094305,4.996078, 0.000000,0.991498
23300.000000,5.00,5.05,85.609548,17.129850,4.997682, 0.000000,0.991531
23400.000000,5.00,5.05,85.793067,17.164188,4.998376, 0.000000,0.991573
23500.000000,5.00,5.05,85.855597,17.175943,4.998596, 0.000000,0.991640
23600.000000,5.00,5.05,85.849395,17.173372,4.998983, 0.000000,0.991642
23700.000000,5.00,5.05,85.695290,17.141951,4.999156, -0.000000,0.991683
23800.000000,5.00,5.05,85.421770,17.082057,5.000672, -0.000000,0.991714
23900.000000,5.00,5.05,85.183894,17.034926,5.000544, -0.000000,0.991747
24000.000000,5.00,5.05,84.980662,16.993583,5.000750, -0.000000,0.991787
24100.000000,5.00,5.05,84.719601,16.947436,4.998963, 0.000000,0.991813
24200.000000,5.00,5.05,84.455216,16.891741,4.999793, 0.000000,0.991855
24300.000000,5.00,5.05,84.177850,16.838758,4.999053, -0.000000,0.991799
24400.000000,5.00,5.05,83.924542,16.783945,5.000287, -0.000000,0.991826
24500.000000,5.00,5.05,83.718853,16.741721,5.000612, -0.000000,0.991857
24600.000000,5.00,5.05,83.483264,16.696246,5.000122, -0.000000,0.991819
24700.000000,5.00,5.05,83.174335,16.634867,5.000000, -0.000000,0.991665
24800.000000,5.00,5.05,82.946486,16.584349,5.001492, -0.000000,0.991706
24900.000000,5.00,5.05,82.676503,16.533176,5.000643, 0.000000,0.991689
25000.000000,5.00,5.05,82.410291,16.482058,5.000000, 0.000000,0.991498
25100.000000,5.00,5.05,82.124936,16.423286,5.000518, 0.000000,0.991371
25200.000000,5.00,5.05,81.814622,16.367991,4.998452, 0.000000,0.990874
25300.000000,5.00,5.05,81.524846,16.312835,4.997589, 0.000000,0.990545
25400.000000,5.00,5.05,81.236667,16.256037,4.997323, 0.000000,0.990260
25500.000000,5.00,5.05,80.982206,16.207882,4.996471, 0.000000,0.990097
25600.000000,5.00,5.05,80.711475,16.158580,4.994961, 0.000000,0.989862
25700.000000,5.00,5.05,80.473413,16.113367,4.994202, 0.000000,0.989913
25800.000000,5.00,5.05,80.388161,16.090979,4.995853, 0.000000,0.989960
25900.000000,5.00,5.05,80.582439,16.123709,4.997761, 0.000000,0.989983
26000.000000,5.00,5.05,80.951675,16.196066,4.998231, 0.000000,0.990020
26100.000000,5.00,5.05,81.307701,16.271390,4.996973, 0.000000,0.990083
26200.000000,5.00,5.05,81.566529,16.322776,4.997099, 0.000000,0.990097
26300.000000,5.00,5.05,81.803067,16.371694,4.996616, 0.000000,0.990145
26400.000000,5.00,5.05,82.057343,16.421172,4.997045, 0.000000,0.990174
26500.000000,5.00,5.05,82.356885,16.476475,4.998453, -0.000000,0.990239
26600.000000,5.00,5.05,82.589649,16.524266,4.998083, 0.000000,0.990243
26700.000000,5.00,5.05,82.814750,16.573503,4.996816, 0.000000,0.990286
26800.000000,5.00,5.05,82.911621,16.590000,4.997687, 0.000000,0.990319
26900.000000,5.00,5.05,83.023988,16.608132,4.998996, 0.000000,0.990360
27000.000000,5.00,5.05,83.193791,16.635308,5.001037, 0.000000,0.990396
27100.000000,5.00,5.05,83.574418,16.709334,5.001661, 0.000000,0.990427
27200.000000,5.00,5.05,84.041333,16.802830,5.001618, 0.000000,0.990463
27300.000000,5.00,5.05,84.405286,16.882541,4.999560, 0.000000,0.990500
27400.000000,5.00,5.05,84.590481,16.922419,4.998723, 0.000000,0.990528
27500.000000,5.00,5.05,84.727659,16.947627,4.999382, 0.000000,0.990576
27600.000000,5.00,5.05,84.914826,16.982350,5.000181, 0.000000,0.990598
27700.000000,5.00,5.05,85.087768,17.020134,4.999242, 0.000000,0.990639
27800.000000,5.00,5.05,85.184793,17.040391,4.998993, 0.000000,0.990673
27900.000000,5.00,5.05,85.322751,17.066263,4.999498, 0.000000,0.990698
28000.000000,5.00,5.05,85.467114,17.095010,4.999536, 0.000000,0.990731
28100.000000,5.00,5.05,85.602504,17.124279,4.998897, 0.000000,0.990769
28200.000000,5.00,5.05,85.863255,17.170094,5.000745, 0.000000,0.990796
28300.000000,5.00,5.05,86.150965,17.225567,5.001343, 0.000000,0.990831
28400.000000,5.00,5.05,86.622654,17.319408,5.001479, 0.000000,0.990877
28500.000000,5.00,5.05,87.148611,17.425931,5.001088, 0.000000,0.990894
28600.000000,5.00,5.05,87.620694,17.521933,5.000629, 0.000000,0.990927
28700.000000,5.00,5.05,88.103517,17.614934,5.001638, 0.000000,0.990962
28800.000000,5.00,5.05,88.610088,17.715989,5.001701, 0.000000,0.990999
28900.000000,5.00,5.05,88.936780,17.786248,5.000311, 0.000000,0.991044
29000.000000,5.00,5.05,89.154881,17.832944,4.999448, 0.000000,0.991052
29100.000000,5.00,5.05,89.348541,17.869463,5.000069, 0.000000,0.991082
29200.000000,5.00,5.05,89.488778,17.901557,4.998938, 0.000000,0.991139
29300.000000,5.00,5.05,89.671601,17.935055,4.999795, 0.000000,0.991150
29400.000000,5.00,5.05,89.877402,17.975970,4.999864, 0.000000,0.991176
29500.000000,5.00,5.05,90.019179,18.006522,4.999254, 0.000000,0.991213
29600.000000,5.00,5.05,90.016864,18.005928,4.999291, 0.000000,0.991232
29700.000000,5.00,5.05,90.025199,18.007708,4.999259, 0.000000,0.991266
29800.000000,5.00,5.05,89.960075,17.997934,4.998356, 0.000000,0.991295
29900.000000,5.00,5.05,89.832639,17.971817,4.998528, 0.000000,0.991320
30000.000000,5.00,5.05,89.729824,17.951829,4.998367, 0.000000,0.991351
30100.000000,5.00,5.05,89.676852,17.939900,4.998738, 0.000000,0.991380
30200.000000,5.00,5.05,89.631672,17.927759,4.999603, 0.000000,0.991414
30300.000000,5.00,5.05,89.619554,17.924029,4.999967, 0.000000,0.991445
30400.000000,5.00,5.05,89.712686,17.939587,5.000822, 0.000000,0.991472
30500.000000,5.00,5.05,89.955003,17.986637,5.001213, 0.000000,0.991500
30600.000000,5.00,5.05,90.158757,18.028570,5.000882, 0.000000,0.991522
30700.000000,5.00,5.05,90.262070,18.046888,5.001531, 0.000000,0.991559
30800.000000,5.00,5.05,90.387108,18.071554,5.001623, 0.000000,0.991581
30900.000000,5.00,5.05,90.398886,18.074747,5.001392, 0.000000,0.991601
31000.000000,5.00,5.05,90.493458,18.093906,5.001323, -0.000000,0.991628
31100.000000,5.00,5.05,90.600187,18.112816,5.001994, 0.000000,0.991670
31200.000000,5.00,5.05,90.810353,18.154157,5.002179, -0.000000,0.991682
31300.000000,5.00,5.05,90.898618,18.172640,5.001949, -0.000000,0.991722
31400.000000,5.00,5.05,91.010097,18.193676,5.002293, -0.000000,0.991735
31500.000000,5.00,5.05,91.026760,18.197957,5.002032, -0.000000,0.991762
31600.000000,5.00,5.05,90.916202,18.177718,5.001519, -0.000000,0.991789
31700.000000,5.00,5.05,90.711159,18.139371,5.000789, -0.000000,0.991816
31800.000000,5.00,5.05,90.496719,18.099799,4.999874, -0.000000,0.991709
31900.000000,5.00,5.05,90.230477,18.048585,4.999310, -0.000000,0.991441
32000.000000,5.00,5.05,90.058767,18.008602,5.000875, -0.000000,0.991401
32100.000000,5.00,5.05,89.892516,17.981528,4.999159, -0.000000,0.991432
32200.000000,5.00,5.05,89.649213,17.932850,4.999161, -0.000000,0.991184
32300.000000,5.00,5.05,89.397197,17.882208,4.999226, -0.000000,0.990980
32400.000000,5.00,5.05,89.163183,17.833848,4.999660, -0.000000,0.990923
32500.000000,5.00,5.05,88.982156,17.796212,5.000062, -0.000000,0.990959
32600.000000,5.00,5.05,88.748100,17.752452,4.999202, -0.000000,0.990912
32700.000000,5.00,5.05,88.509756,17.704442,4.999297, -0.000000,0.990868
32800.000000,5.00,5.05,88.349775,17.669632,5.000091, -0.000000,0.990896
32900.000000,5.00,5.05,88.171480,17.633546,5.000213, -0.000000,0.990925
33000.000000,5.00,5.05,87.987294,17.599059,4.999545, -0.000000,0.990886
33100.000000,5.00,5.05,87.768647,17.552457,5.000363, -0.000000,0.990725
33200.000000,5.00,5.05,87.519898,17.502293,5.000482, -0.000000,0.990513
33300.000000,5.00,5.05,87.296539,17.456792,5.000721, -0.000000,0.990405
33400.000000,5.00,5.05,87.203836,17.436904,5.001108, -0.000000,0.990427
33500.000000,5.00,5.05,87.185844,17.435607,5.000448, -0.000000,0.990458
33600.000000,5.00,5.05,87.145797,17.426670,5.000714, -0.000000,0.990486
33700.000000,5.00,5.05,87.232960,17.441417,5.001484, -0.000000,0.990512
33800.000000,5.00,5.05,87.489256,17.487917,5.002840, -0.000000,0.990561
33900.000000,5.00,5.05,87.903527,17.570132,5.003009, -0.000000,0.990595
34000.000000,5.00,5.05,88.384922,17.665450,5.003265, -0.000000,0.990600
34100.000000,5.00,5.05,88.888112,17.766264,5.003196, -0.000000,0.990622
34200.000000,5.00,5.05,89.431435,17.874893,5.003187, -0.000000,0.990661
34300.000000,5.00,5.05,89.845014,17.960625,5.002332, -0.000000,0.990682
34400.000000,5.00,5.05,90.271769,18.043758,5.002936, -0.000000,0.990718
34500.000000,5.00,5.05,90.713515,18.131561,5.003072, -0.000000,0.990730
34600.000000,5.00,5.05,91.067984,18.204442,5.002514, -0.000000,0.990758
34700.000000,5.00,5.05,91.261797,18.241950,5.002853, -0.000000,0.990794
