Tempo Decorrido,Taxa Media Chegada,Taxa Saída,E[N],E[W],Lambda, Erro de Little,Ocupacao
79500.000000,5.00,5.56,8.583455,1.721463,4.986138, -0.000000,0.896315
79600.000000,5.00,5.56,8.578889,1.720706,4.985678, 0.000000,0.896186
79700.000000,5.00,5.56,8.582813,1.721370,4.986035, -0.000000,0.896245
79800.000000,5.00,5.56,8.579753,1.720655,4.986328, -0.000000,0.896215
79900.000000,5.00,5.56,8.579150,1.720498,4.986433, -0.000000,0.896232
80000.000000,5.00,5.56,8.580491,1.720714,4.986587, -0.000000,0.896200
80100.000000,5.00,5.56,8.576920,1.720177,4.986067, -0.000000,0.896144
80200.000000,5.00,5.56,8.571802,1.719175,4.985998, -0.000000,0.896080
80300.000000,5.00,5.56,8.568959,1.718491,4.986326, -0.000000,0.896106
80400.000000,5.00,5.56,8.565496,1.717791,4.986343, -0.000000,0.896088
80500.000000,5.00,5.56,8.564353,1.717616,4.986186, -0.000000,0.896057
80600.000000,5.00,5.56,8.563446,1.717287,4.986613, -0.000000,0.896120
80700.000000,5.00,5.56,8.577413,1.720116,4.986530, -0.000000,0.896162
80800.000000,5.00,5.56,8.579150,1.720369,4.986807, -0.000000,0.896224
80900.000000,5.00,5.56,8.579953,1.720444,4.987058, -0.000000,0.896289
81000.000000,5.00,5.56,8.573322,1.719232,4.986716, -0.000000,0.896207
81100.000000,5.00,5.56,8.567134,1.718113,4.986363, -0.000000,0.896096
81200.000000,5.00,5.56,8.562263,1.717296,4.985899, -0.000000,0.896033
81300.000000,5.00,5.56,8.561337,1.717104,4.985916, -0.000000,0.896081
81400.000000,5.00,5.56,8.560734,1.717015,4.985823, -0.000000,0.896112
81500.000000,5.00,5.56,8.559023,1.716653,4.985877, -0.000000,0.896115
81600.000000,5.00,5.56,8.560888,1.717110,4.985637, -0.000000,0.896100
81700.000000,5.00,5.56,8.568165,1.718420,4.986071, -0.000000,0.896184
81800.000000,5.00,5.56,8.575904,1.719928,4.986198, -0.000000,0.896181
81900.000000,5.00,5.56,8.572800,1.719321,4.986154, -0.000000,0.896130
82000.000000,5.00,5.56,8.585008,1.721730,4.986268, -0.000000,0.896219
82100.000000,5.00,5.56,8.591801,1.723049,4.986395, -0.000000,0.896314
82200.000000,5.00,5.56,8.595750,1.723776,4.986582, -0.000000,0.896344
82300.000000,5.00,5.56,8.594295,1.723378,4.986889, -0.000000,0.896359
82400.000000,5.00,5.56,8.597083,1.723860,4.987112, -0.000000,0.896397
82500.000000,5.00,5.56,8.594740,1.723406,4.987067, -0.000000,0.896404
82600.000000,5.00,5.56,8.590948,1.722494,4.987506, -0.000000,0.896411
82700.000000,5.00,5.56,8.597919,1.723744,4.987932, -0.000000,0.896509
82800.000000,5.00,5.56,8.604050,1.725039,4.987742, -0.000000,0.896565
82900.000000,5.00,5.56,8.599899,1.724185,4.987805, -0.000000,0.896546
83000.000000,5.00,5.56,8.601900,1.724494,4.988072, -0.000000,0.896563
83100.000000,5.00,5.56,8.605037,1.725080,4.988195, -0.000000,0.896621
83200.000000,5.00,5.56,8.600681,1.724210,4.988185, -0.000000,0.896653
83300.000000,5.00,5.56,8.596283,1.723457,4.987815, -0.000000,0.896628
83400.000000,5.00,5.56,8.592934,1.722751,4.987914, -0.000000,0.896634
83500.000000,5.00,5.56,8.586279,1.721577,4.987449, -0.000000,0.896494
83600.000000,5.00,5.56,8.583903,1.721021,4.987679, -0.000000,0.896522
83700.000000,5.00,5.56,8.578469,1.720009,4.987455, -0.000000,0.896376
83800.000000,5.00,5.56,8.572424,1.718850,4.987303, -0.000000,0.896304
83900.000000,5.00,5.56,8.569317,1.718193,4.987402, -0.000000,0.896277
84000.000000,5.00,5.56,8.569747,1.718294,4.987357, -0.000000,0.896303
84100.000000,5.00,5.56,8.568196,1.717921,4.987539, -0.000000,0.896305
84200.000000,5.00,5.56,8.568530,1.717901,4.987791, -0.000000,0.896364
84300.000000,5.00,5.56,8.566278,1.717387,4.987972, -0.000000,0.896355
84400.000000,5.00,5.56,8.564938,1.717085,4.988069, -0.000000,0.896366
84500.000000,5.00,5.56,8.564065,1.716848,4.988249, -0.000000,0.896374
84600.000000,5.00,5.56,8.570596,1.718177,4.988191, -0.000000,0.896388
84700.000000,5.00,5.56,8.578531,1.719820,4.988040, -0.000000,0.896504
84800.000000,5.00,5.56,8.582315,1.720566,4.988078, -0.000000,0.896527
84900.000000,5.00,5.56,8.599430,1.723890,4.988386, -0.000000,0.896559
85000.000000,5.00,5.56,8.617739,1.727519,4.988506, -0.000000,0.896638
85100.000000,5.00,5.56,8.612194,1.726468,4.988331, -0.000000,0.896584
85200.000000,5.00,5.56,8.606557,1.725305,4.988427, -0.000000,0.896501
85300.000000,5.00,5.56,8.610955,1.726190,4.988417, -0.000000,0.896537
85400.000000,5.00,5.56,8.605583,1.725173,4.988244, -0.000000,0.896421
85500.000000,5.00,5.56,8.602336,1.724586,4.988058, -0.000000,0.896411
85600.000000,5.00,5.56,8.598270,1.723863,4.987792, -0.000000,0.896378
85700.000000,5.00,5.56,8.592670,1.722804,4.987608, -0.000000,0.896297
85800.000000,5.00,5.56,8.588678,1.722063,4.987436, -0.000000,0.896279
85900.000000,5.00,5.56,8.584562,1.721156,4.987672, -0.000000,0.896283
86000.000000,5.00,5.56,8.580657,1.720420,4.987535, -0.000000,0.896269
86100.000000,5.00,5.56,8.577540,1.719750,4.987666, -0.000000,0.896322
86200.000000,5.00,5.56,8.574153,1.719043,4.987749, -0.000000,0.896340
86300.000000,5.00,5.56,8.567151,1.717757,4.987404, -0.000000,0.896233
86400.000000,5.00,5.56,8.562374,1.716942,4.986991, -0.000000,0.896114
86500.000000,5.00,5.56,8.558302,1.716268,4.986578, 0.000000,0.896076
86600.000000,5.00,5.56,8.553208,1.715356,4.986259, -0.000000,0.896082
86700.000000,5.00,5.56,8.555061,1.715694,4.986355, -0.000000,0.896133
86800.000000,5.00,5.56,8.561877,1.717048,4.986394, -0.000000,0.896204
86900.000000,5.00,5.56,8.571596,1.718980,4.986444, -0.000000,0.896244
87000.000000,5.00,5.56,8.570770,1.718836,4.986379, -0.000000,0.896273
87100.000000,5.00,5.56,8.567450,1.718213,4.986257, -0.000000,0.896222
87200.000000,5.00,5.56,8.592368,1.723153,4.986422, -0.000000,0.896342
87300.000000,5.00,5.56,8.590242,1.722721,4.986438, -0.000000,0.896350
87400.000000,5.00,5.56,8.584392,1.721720,4.985938, -0.000000,0.896256
87500.000000,5.00,5.56,8.580564,1.721030,4.985714, -0.000000,0.896178
87600.000000,5.00,5.56,8.585195,1.721922,4.985822, -0.000000,0.896230
87700.000000,5.00,5.56,8.588941,1.722770,4.985542, -0.000000,0.896243
87800.000000,5.00,5.56,8.589813,1.723038,4.985273, -0.000000,0.896291
87900.000000,5.00,5.56,8.585467,1.722160,4.985290, -0.000000,0.896227
88000.000000,5.00,5.56,8.583363,1.721767,4.985205, -0.000000,0.896255
88100.000000,5.00,5.56,8.580438,1.721108,4.985414, -0.000000,0.896266
88200.000000,5.00,5.56,8.578830,1.720874,4.985159, -0.000000,0.896232
88300.000000,5.00,5.56,8.576120,1.720332,4.985153, -0.000000,0.896205
88400.000000,5.00,5.56,8.572729,1.719607,4.985283, -0.000000,0.896206
88500.000000,5.00,5.56,8.570560,1.719108,4.985469, -0.000000,0.896219
88600.000000,5.00,5.56,8.569996,1.718947,4.985609, -0.000000,0.896262
88700.000000,5.00,5.56,8.569365,1.718744,4.985829, -0.000000,0.896270
88800.000000,5.00,5.56,8.572635,1.719406,4.985811, -0.000000,0.896299
88900.000000,5.00,5.56,8.571882,1.719269,4.985771, -0.000000,0.896286
89000.000000,5.00,5.56,8.573750,1.719580,4.985955, -0.000000,0.896276
89100.000000,5.00,5.56,8.573371,1.719511,4.985937, -0.000000,0.896266
89200.000000,5.00,5.56,8.570188,1.718840,4.986031, -0.000000,0.896258
89300.000000,5.00,5.56,8.590403,1.722687,4.986629, -0.000000,0.896361
89400.000000,5.00,5.56,8.605013,1.725647,4.986544, -0.000000,0.896449
89500.000000,5.00,5.56,8.607157,1.725913,4.987017, 0.000000,0.896519
89600.000000,5.00,5.56,8.612931,1.727000,4.987221, -0.000000,0.896574
89700.000000,5.00,5.56,8.608949,1.726185,4.987269, -0.000000,0.896532
89800.000000,5.00,5.56,8.609722,1.726250,4.987528, -0.000000,0.896616
89900.000000,5.00,5.56,8.611148,1.726455,4.987764, -0.000000,0.896663
90000.000000,5.00,5.56,8.619461,1.728147,4.987689, -0.000000,0.896764
90100.000000,5.00,5.56,8.615029,1.727346,4.987436, -0.000000,0.896753
90200.000000,5.00,5.56,8.609736,1.726384,4.987151, -0.000000,0.896667
90300.000000,5.00,5.56,8.607446,1.725969,4.987021, -0.000000,0.896656
90400.000000,5.00,5.56,8.602832,1.724978,4.987212, -0.000000,0.896640
90500.000000,5.00,5.56,8.602363,1.724810,4.987425, -0.000000,0.896682
90600.000000,5.00,5.56,8.601593,1.724647,4.987450, -0.000000,0.896706
90700.000000,5.00,5.56,8.605358,1.725333,4.987652, -0.000000,0.896739
90800.000000,5.00,5.56,8.603576,1.724921,4.987808, -0.000000,0.896735
90900.000000,5.00,5.56,8.599268,1.724041,4.987855, -0.000000,0.896659
91000.000000,5.00,5.56,8.597496,1.723750,4.987670, -0.000000,0.896623
91100.000000,5.00,5.56,8.593893,1.722970,4.987838, -0.000000,0.896612
91200.000000,5.00,5.56,8.596314,1.723432,4.987906, -0.000000,0.896658
91300.000000,5.00,5.56,8.590858,1.722382,4.987777, -0.000000,0.896558
91400.000000,5.00,5.56,8.592449,1.722647,4.987932, -0.000000,0.896584
91500.000000,5.00,5.56,8.586008,1.721435,4.987705, -0.000000,0.896491
91600.000000,5.00,5.56,8.583245,1.720978,4.987424, -0.000000,0.896480
91700.000000,5.00,5.56,8.581455,1.720573,4.987557, -0.000000,0.896531
91800.000000,5.00,5.56,8.575395,1.719541,4.987026, -0.000000,0.896415
91900.000000,5.00,5.56,8.574577,1.719380,4.987018, -0.000000,0.896421
92000.000000,5.00,5.56,8.574331,1.719205,4.987380, -0.000000,0.896444
92100.000000,5.00,5.56,8.585539,1.721459,4.987362, -0.000000,0.896533
92200.000000,5.00,5.56,8.580538,1.720508,4.987213, -0.000000,0.896518
92300.000000,5.00,5.56,8.609033,1.726033,4.987757, -0.000000,0.896619
92400.000000,5.00,5.56,8.613379,1.726982,4.987532, -0.000000,0.896657
92500.000000,5.00,5.56,8.609157,1.726120,4.987578, -0.000000,0.896641
92600.000000,5.00,5.56,8.606580,1.725707,4.987279, -0.000000,0.896667
92700.000000,5.00,5.56,8.603615,1.725223,4.986958, -0.000000,0.896636
92800.000000,5.00,5.56,8.600722,1.724631,4.986994, -0.000000,0.896654
92900.000000,5.00,5.56,8.597627,1.723968,4.987115, -0.000000,0.896614
93000.000000,5.00,5.56,8.601097,1.724707,4.986989, -0.000000,0.896655
93100.000000,5.00,5.56,8.599976,1.724611,4.986617, -0.000000,0.896610
93200.000000,5.00,5.56,8.595274,1.723756,4.986363, -0.000000,0.896538
93300.000000,5.00,5.56,8.591533,1.722975,4.986452, -0.000000,0.896511
93400.000000,5.00,5.56,8.587120,1.722052,4.986563, -0.000000,0.896437
93500.000000,5.00,5.56,8.584869,1.721625,4.986492, -0.000000,0.896391
93600.000000,5.00,5.56,8.580406,1.720821,4.986229, -0.000000,0.896361
93700.000000,5.00,5.56,8.583080,1.721374,4.986179, -0.000000,0.896406
93800.000000,5.00,5.56,8.577441,1.720407,4.985704, -0.000000,0.896321
93900.000000,5.00,5.56,8.573800,1.719701,4.985634, -0.000000,0.896290
94000.000000,5.00,5.56,8.574052,1.719699,4.985787, -0.000000,0.896262
94100.000000,5.00,5.56,8.571400,1.719224,4.985622, -0.000000,0.896240
94200.000000,5.00,5.56,8.567669,1.718408,4.985817, -0.000000,0.896230
94300.000000,5.00,5.56,8.563041,1.717325,4.986267, -0.000000,0.896243
94400.000000,5.00,5.56,8.558497,1.716441,4.986186, -0.000000,0.896157
94500.000000,5.00,5.56,8.552553,1.715361,4.985862, -0.000000,0.896031
94600.000000,5.00,5.56,8.552259,1.715257,4.985994, -0.000000,0.896025
94700.000000,5.00,5.56,8.554089,1.715491,4.986378, -0.000000,0.896067
94800.000000,5.00,5.56,8.579046,1.720441,4.986540, -0.000000,0.896177
94900.000000,5.00,5.56,8.578567,1.720318,4.986617, -0.000000,0.896206
95000.000000,5.00,5.56,8.596438,1.723769,4.987000, -0.000000,0.896302
95100.000000,5.00,5.56,8.601932,1.724794,4.987224, -0.000000,0.896381
95200.000000,5.00,5.56,8.602155,1.724801,4.987332, -0.000000,0.896399
95300.000000,5.00,5.56,8.601716,1.724726,4.987293, -0.000000,0.896447
95400.000000,5.00,5.56,8.596227,1.723600,4.987369, -0.000000,0.896368
95500.000000,5.00,5.56,8.603368,1.725034,4.987361, -0.000000,0.896368
95600.000000,5.00,5.56,8.602773,1.724834,4.987594, 0.000000,0.896363
95700.000000,5.00,5.56,8.612343,1.726651,4.987889, -0.000000,0.896447
95800.000000,5.00,5.56,8.608715,1.725887,4.987996, 0.000000,0.896442
95900.000000,5.00,5.56,8.605053,1.725170,4.987946, -0.000000,0.896407
96000.000000,5.00,5.56,8.601165,1.724458,4.987750, 0.000000,0.896407
96100.000000,5.00,5.56,8.599420,1.724129,4.987690, -0.000000,0.896383
96200.000000,5.00,5.56,8.594337,1.723177,4.987495, -0.000000,0.896304
96300.000000,5.00,5.56,8.591432,1.722565,4.987580, 0.000000,0.896291
96400.000000,5.00,5.56,8.588589,1.722069,4.987365, 0.000000,0.896276
96500.000000,5.00,5.56,8.584674,1.721155,4.987741, 0.000000,0.896316
96600.000000,5.00,5.56,8.591936,1.722410,4.988323, 0.000000,0.896391
96700.000000,5.00,5.56,8.590551,1.722131,4.988325, 0.000000,0.896360
96800.000000,5.00,5.56,8.589642,1.722056,4.988017, 0.000000,0.896375
96900.000000,5.00,5.56,8.590535,1.722170,4.988204, 0.000000,0.896383
97000.000000,5.00,5.56,8.585724,1.721265,4.988031, 0.000000,0.896303
97100.000000,5.00,5.56,8.596383,1.723391,4.988064, 0.000000,0.896382
97200.000000,5.00,5.56,8.591195,1.722354,4.988056, 0.000000,0.896293
97300.000000,5.00,5.56,8.590848,1.722227,4.988222, 0.000000,0.896328
97400.000000,5.00,5.56,8.586623,1.721361,4.988275, 0.000000,0.896318
97500.000000,5.00,5.56,8.582832,1.720728,4.987908, 0.000000,0.896203
97600.000000,5.00,5.56,8.585742,1.721307,4.987920, 0.000000,0.896243
97700.000000,5.00,5.56,8.594151,1.722971,4.987984, 0.000000,0.896305
97800.000000,5.00,5.56,8.589703,1.722086,4.987965, 0.000000,0.896258
97900.000000,5.00,5.56,8.593057,1.722662,4.988243, 0.000000,0.896345
98000.000000,5.00,5.56,8.588207,1.721633,4.988408, 0.000000,0.896273
98100.000000,5.00,5.56,8.583922,1.720850,4.988186, 0.000000,0.896216
98200.000000,5.00,5.56,8.579528,1.720088,4.987841, 0.000000,0.896180
98300.000000,5.00,5.56,8.576499,1.719452,4.987925, 0.000000,0.896210
98400.000000,5.00,5.56,8.574409,1.719120,4.987673, 0.000000,0.896188
98500.000000,5.00,5.56,8.570508,1.718481,4.987259, 0.000000,0.896086
98600.000000,5.00,5.56,8.572398,1.718964,4.986957, 0.000000,0.896147
98700.000000,5.00,5.56,8.568203,1.718076,4.987092, 0.000000,0.896124
98800.000000,5.00,5.56,8.572135,1.718804,4.987267, 0.000000,0.896147
98900.000000,5.00,5.56,8.586265,1.721409,4.987927, 0.000000,0.896228
99000.000000,5.00,5.56,8.601040,1.724301,4.988131, 0.000000,0.896299
99100.000000,5.00,5.56,8.612963,1.726628,4.988315, 0.000000,0.896318
99200.000000,5.00,5.56,8.617783,1.727600,4.988296, 0.000000,0.896389
99300.000000,5.00,5.56,8.612930,1.726620,4.988318, 0.000000,0.896363
99400.000000,5.00,5.56,8.614946,1.726842,4.988843, 0.000000,0.896404
99500.000000,5.00,5.56,8.611896,1.726269,4.988734, 0.000000,0.896403
99600.000000,5.00,5.56,8.607603,1.725457,4.988594, 0.000000,0.896399
99700.000000,5.00,5.56,8.603250,1.724660,4.988375, 0.000000,0.896324
99800.000000,5.00,5.56,8.627292,1.729472,4.988397, 0.000000,0.896427
99900.000000,5.00,5.56,8.629628,1.729995,4.988238, 0.000000,0.896416
100000.000000,5.00,5.56,8.627099,1.729505,4.988190, 0.000000,0.896398
100000.134835,5.00,5.56,8.627094,1.729506,0.000000,73,0.896397
