Tempo Decorrido,E[W]
22700.000000,1.14
22800.000000,1.14
22900.000000,1.14
23000.000000,1.14
23100.000000,1.14
23200.000000,1.13
23300.000000,1.14
23400.000000,1.14
23500.000000,1.15
23600.000000,1.14
23700.000000,1.14
23800.000000,1.14
23900.000000,1.14
24000.000000,1.14
24100.000000,1.14
24200.000000,1.14
24300.000000,1.14
24400.000000,1.13
24500.000000,1.14
24600.000000,1.13
24700.000000,1.14
24800.000000,1.14
24900.000000,1.14
25000.000000,1.14
25100.000000,1.15
25200.000000,1.14
25300.000000,1.15
25400.000000,1.14
25500.000000,1.14
25600.000000,1.14
25700.000000,1.14
25800.000000,1.14
25900.000000,1.15
26000.000000,1.15
26100.000000,1.15
26200.000000,1.15
26300.000000,1.15
26400.000000,1.15
26500.000000,1.15
26600.000000,1.15
26700.000000,1.15
26800.000000,1.15
26900.000000,1.15
27000.000000,1.14
27100.000000,1.14
27200.000000,1.14
27300.000000,1.14
27400.000000,1.14
27500.000000,1.14
27600.000000,1.14
27700.000000,1.14
27800.000000,1.14
27900.000000,1.14
28000.000000,1.13
28100.000000,1.13
28200.000000,1.13
28300.000000,1.13
28400.000000,1.13
28500.000000,1.13
28600.000000,1.13
28700.000000,1.13
28800.000000,1.13
28900.000000,1.13
29000.000000,1.13
29100.000000,1.13
29200.000000,1.13
29300.000000,1.13
29400.000000,1.13
29500.000000,1.13
29600.000000,1.13
29700.000000,1.13
29800.000000,1.12
29900.000000,1.12
30000.000000,1.12
30100.000000,1.13
30200.000000,1.13
30300.000000,1.13
30400.000000,1.13
30500.000000,1.13
30600.000000,1.13
30700.000000,1.13
30800.000000,1.13
30900.000000,1.13
31000.000000,1.13
31100.000000,1.13
31200.000000,1.13
31300.000000,1.13
31400.000000,1.13
31500.000000,1.13
31600.000000,1.13
31700.000000,1.13
31800.000000,1.13
31900.000000,1.13
32000.000000,1.13
32100.000000,1.13
32200.000000,1.13
32300.000000,1.13
32400.000000,1.13
32500.000000,1.13
32600.000000,1.13
32700.000000,1.13
32800.000000,1.13
32900.000000,1.13
33000.000000,1.12
33100.000000,1.12
33200.000000,1.13
33300.000000,1.13
33400.000000,1.12
33500.000000,1.13
33600.000000,1.13
33700.000000,1.13
33800.000000,1.13
33900.000000,1.13
34000.000000,1.13
34100.000000,1.13
34200.000000,1.13
34300.000000,1.13
34400.000000,1.13
34500.000000,1.12
34600.000000,1.13
34700.000000,1.13
34800.000000,1.13
34900.000000,1.13
35000.000000,1.13
35100.000000,1.13
35200.000000,1.13
35300.000000,1.13
35400.000000,1.13
35500.000000,1.12
35600.000000,1.12
35700.000000,1.12
35800.000000,1.12
35900.000000,1.12
36000.000000,1.12
36100.000000,1.12
36200.000000,1.12
36300.000000,1.12
36400.000000,1.12
36500.000000,1.12
36600.000000,1.12
36700.000000,1.13
36800.000000,1.12
36900.000000,1.12
37000.000000,1.12
37100.000000,1.12
37200.000000,1.12
37300.000000,1.12
37400.000000,1.12
37500.000000,1.12
37600.000000,1.12
37700.000000,1.12
37800.000000,1.12
37900.000000,1.12
38000.000000,1.12
38100.000000,1.12
38200.000000,1.12
38300.000000,1.12
38400.000000,1.12
38500.000000,1.12
38600.000000,1.12
38700.000000,1.13
38800.000000,1.13
38900.000000,1.13
39000.000000,1.13
39100.000000,1.13
39200.000000,1.13
39300.000000,1.13
39400.000000,1.13
39500.000000,1.13
39600.000000,1.13
39700.000000,1.13
39800.000000,1.13
39900.000000,1.13
40000.000000,1.13
40100.000000,1.13
40200.000000,1.13
40300.000000,1.13
40400.000000,1.13
40500.000000,1.13
40600.000000,1.13
40700.000000,1.13
40800.000000,1.13
40900.000000,1.13
41000.000000,1.13
41100.000000,1.13
41200.000000,1.13
41300.000000,1.13
41400.000000,1.13
41500.000000,1.13
41600.000000,1.12
41700.000000,1.12
41800.000000,1.13
41900.000000,1.13
42000.000000,1.13
42100.000000,1.13
42200.000000,1.12
42300.000000,1.13
42400.000000,1.13
42500.000000,1.13
42600.000000,1.12
42700.000000,1.13
42800.000000,1.13
42900.000000,1.13
43000.000000,1.13
43100.000000,1.13
43200.000000,1.13
43300.000000,1.13
43400.000000,1.13
43500.000000,1.13
43600.000000,1.13
43700.000000,1.13
43800.000000,1.13
43900.000000,1.13
44000.000000,1.13
44100.000000,1.13
44200.000000,1.13
44300.000000,1.13
44400.000000,1.13
44500.000000,1.13
44600.000000,1.13
44700.000000,1.13
44800.000000,1.13
44900.000000,1.13
45000.000000,1.13
45100.000000,1.13
45200.000000,1.13
45300.000000,1.13
45400.000000,1.13
45500.000000,1.13
45600.000000,1.14
45700.000000,1.14
45800.000000,1.14
45900.000000,1.14
46000.000000,1.14
46100.000000,1.14
46200.000000,1.14
46300.000000,1.14
46400.000000,1.14
46500.000000,1.14
46600.000000,1.14
46700.000000,1.14
46800.000000,1.14
46900.000000,1.14
47000.000000,1.14
47100.000000,1.14
47200.000000,1.14
47300.000000,1.14
47400.000000,1.14
47500.000000,1.14
47600.000000,1.14
47700.000000,1.14
47800.000000,1.14
47900.000000,1.14
48000.000000,1.14
48100.000000,1.14
48200.000000,1.14
48300.000000,1.14
48400.000000,1.14
48500.000000,1.14
48600.000000,1.14
48700.000000,1.14
48800.000000,1.14
48900.000000,1.14
49000.000000,1.14
49100.000000,1.14
49200.000000,1.14
49300.000000,1.14
49400.000000,1.14
49500.000000,1.14
49600.000000,1.14
49700.000000,1.13
49800.000000,1.14
49900.000000,1.14
50000.000000,1.14
50100.000000,1.14
50200.000000,1.14
50300.000000,1.14
50400.000000,1.14
50500.000000,1.14
50600.000000,1.14
50700.000000,1.13
50800.000000,1.13
50900.000000,1.14
51000.000000,1.14
51100.000000,1.14
51200.000000,1.13
51300.000000,1.13
51400.000000,1.13
51500.000000,1.14
51600.000000,1.14
51700.000000,1.14
51800.000000,1.13
51900.000000,1.14
52000.000000,1.14
52100.000000,1.14
52200.000000,1.14
52300.000000,1.14
52400.000000,1.14
52500.000000,1.14
52600.000000,1.14
52700.000000,1.14
52800.000000,1.14
52900.000000,1.14
53000.000000,1.14
53100.000000,1.14
53200.000000,1.14
53300.000000,1.14
53400.000000,1.14
53500.000000,1.14
53600.000000,1.14
53700.000000,1.14
53800.000000,1.14
53900.000000,1.14
54000.000000,1.14
54100.000000,1.14
54200.000000,1.14
54300.000000,1.14
54400.000000,1.14
54500.000000,1.14
54600.000000,1.14
54700.000000,1.14
54800.000000,1.14
54900.000000,1.14
55000.000000,1.14
55100.000000,1.14
55200.000000,1.14
55300.000000,1.14
55400.000000,1.14
55500.000000,1.14
55600.000000,1.14
55700.000000,1.14
55800.000000,1.14
55900.000000,1.14
56000.000000,1.14
56100.000000,1.14
56200.000000,1.14
56300.000000,1.14
56400.000000,1.14
56500.000000,1.14
56600.000000,1.14
56700.000000,1.14
56800.000000,1.14
56900.000000,1.14
57000.000000,1.14
57100.000000,1.14
57200.000000,1.14
57300.000000,1.14
57400.000000,1.14
57500.000000,1.14
57600.000000,1.14
57700.000000,1.14
57800.000000,1.14
57900.000000,1.14
58000.000000,1.14
58100.000000,1.14
58200.000000,1.14
58300.000000,1.14
58400.000000,1.14
58500.000000,1.14
58600.000000,1.14
58700.000000,1.14
58800.000000,1.14
58900.000000,1.14
59000.000000,1.14
59100.000000,1.14
59200.000000,1.14
59300.000000,1.14
59400.000000,1.14
59500.000000,1.14
59600.000000,1.14
59700.000000,1.14
59800.000000,1.14
59900.000000,1.14
60000.000000,1.14
60100.000000,1.14
60200.000000,1.14
60300.000000,1.14
60400.000000,1.14
60500.000000,1.14
60600.000000,1.13
60700.000000,1.13
60800.000000,1.13
60900.000000,1.13
61000.000000,1.13
61100.000000,1.13
61200.000000,1.13
61300.000000,1.13
61400.000000,1.13
61500.000000,1.13
61600.000000,1.13
61700.000000,1.13
61800.000000,1.13
61900.000000,1.13
62000.000000,1.13
62100.000000,1.13
62200.000000,1.13
62300.000000,1.14
62400.000000,1.14
62500.000000,1.14
62600.000000,1.14
62700.000000,1.14
62800.000000,1.14
62900.000000,1.14
63000.000000,1.13
63100.000000,1.14
63200.000000,1.14
63300.000000,1.14
63400.000000,1.14
63500.000000,1.14
63600.000000,1.14
63700.000000,1.13
63800.000000,1.13
63900.000000,1.13
64000.000000,1.14
64100.000000,1.14
64200.000000,1.14
64300.000000,1.13
64400.000000,1.13
64500.000000,1.13
64600.000000,1.13
64700.000000,1.13
64800.000000,1.13
64900.000000,1.13
65000.000000,1.13
65100.000000,1.13
65200.000000,1.13
65300.000000,1.13
65400.000000,1.13
65500.000000,1.13
65600.000000,1.13
65700.000000,1.13
65800.000000,1.13
65900.000000,1.13
66000.000000,1.13
66100.000000,1.13
66200.000000,1.13
66300.000000,1.13
66400.000000,1.13
66500.000000,1.13
66600.000000,1.13
66700.000000,1.13
66800.000000,1.13
66900.000000,1.13
67000.000000,1.13
67100.000000,1.13
67200.000000,1.13
67300.000000,1.13
67400.000000,1.13
67500.000000,1.13
67600.000000,1.13
67700.000000,1.13
67800.000000,1.13
67900.000000,1.13
68000.000000,1.13
68100.000000,1.13
68200.000000,1.13
68300.000000,1.13
68400.000000,1.13
68500.000000,1.13
68600.000000,1.13
68700.000000,1.13
68800.000000,1.13
68900.000000,1.13
69000.000000,1.13
69100.000000,1.13
69200.000000,1.13
69300.000000,1.13
69400.000000,1.13
69500.000000,1.13
69600.000000,1.13
69700.000000,1.13
69800.000000,1.13
69900.000000,1.13
70000.000000,1.13
70100.000000,1.13
70200.000000,1.13
70300.000000,1.13
70400.000000,1.13
70500.000000,1.13
70600.000000,1.13
70700.000000,1.13
70800.000000,1.13
70900.000000,1.13
71000.000000,1.13
71100.000000,1.13
71200.000000,1.13
71300.000000,1.13
71400.000000,1.14
71500.000000,1.14
71600.000000,1.14
71700.000000,1.14
71800.000000,1.14
71900.000000,1.14
72000.000000,1.14
72100.000000,1.14
72200.000000,1.14
72300.000000,1.14
72400.000000,1.14
72500.000000,1.14
72600.000000,1.14
72700.000000,1.14
72800.000000,1.14
72900.000000,1.14
73000.000000,1.14
73100.000000,1.14
73200.000000,1.14
73300.000000,1.14
73400.000000,1.14
73500.000000,1.14
73600.000000,1.14
73700.000000,1.14
73800.000000,1.14
73900.000000,1.14
74000.000000,1.14
74100.000000,1.14
74200.000000,1.14
74300.000000,1.14
74400.000000,1.14
74500.000000,1.14
74600.000000,1.14
74700.000000,1.14
74800.000000,1.15
74900.000000,1.15
75000.000000,1.14
75100.000000,1.14
75200.000000,1.14
75300.000000,1.14
75400.000000,1.14
75500.000000,1.14
75600.000000,1.14
75700.000000,1.14
75800.000000,1.14
75900.000000,1.14
76000.000000,1.14
76100.000000,1.14
76200.000000,1.14
76300.000000,1.14
76400.000000,1.14
76500.000000,1.14
76600.000000,1.14
76700.000000,1.14
76800.000000,1.14
76900.000000,1.14
77000.000000,1.14
77100.000000,1.14
77200.000000,1.14
77300.000000,1.14
77400.000000,1.14
77500.000000,1.14
77600.000000,1.14
77700.000000,1.14
77800.000000,1.14
77900.000000,1.14
78000.000000,1.14
78100.000000,1.15
78200.000000,1.15
78300.000000,1.15
78400.000000,1.15
78500.000000,1.15
78600.000000,1.15
78700.000000,1.15
78800.000000,1.15
78900.000000,1.15
79000.000000,1.15
79100.000000,1.15
79200.000000,1.15
79300.000000,1.15
79400.000000,1.15
79500.000000,1.15
79600.000000,1.15
79700.000000,1.15
79800.000000,1.15
79900.000000,1.15
80000.000000,1.15
80100.000000,1.15
80200.000000,1.15
80300.000000,1.15
80400.000000,1.15
80500.000000,1.15
80600.000000,1.15
80700.000000,1.15
80800.000000,1.15
80900.000000,1.15
81000.000000,1.15
81100.000000,1.15
81200.000000,1.15
81300.000000,1.15
81400.000000,1.15
81500.000000,1.15
81600.000000,1.15
81700.000000,1.15
81800.000000,1.15
81900.000000,1.15
82000.000000,1.15
82100.000000,1.15
82200.000000,1.15
82300.000000,1.15
82400.000000,1.15
82500.000000,1.15
82600.000000,1.14
82700.000000,1.14
82800.000000,1.14
82900.000000,1.14
83000.000000,1.15
83100.000000,1.14
83200.000000,1.14
83300.000000,1.14
83400.000000,1.14
83500.000000,1.14
83600.000000,1.14
83700.000000,1.14
83800.000000,1.14
83900.000000,1.14
84000.000000,1.14
84100.000000,1.14
84200.000000,1.14
84300.000000,1.14
84400.000000,1.14
84500.000000,1.14
84600.000000,1.14
84700.000000,1.14
84800.000000,1.14
84900.000000,1.14
85000.000000,1.14
85100.000000,1.14
85200.000000,1.14
85300.000000,1.14
85400.000000,1.14
85500.000000,1.14
85600.000000,1.14
85700.000000,1.14
85800.000000,1.14
85900.000000,1.14
86000.000000,1.14
86100.000000,1.14
86200.000000,1.14
86300.000000,1.14
86400.000000,1.14
86500.000000,1.14
86600.000000,1.14
86700.000000,1.14
86800.000000,1.14
86900.000000,1.14
87000.000000,1.14
87100.000000,1.14
87200.000000,1.14
87300.000000,1.14
87400.000000,1.14
87500.000000,1.14
87600.000000,1.14
87700.000000,1.14
87800.000000,1.14
87900.000000,1.14
88000.000000,1.14
88100.000000,1.14
88200.000000,1.14
88300.000000,1.14
88400.000000,1.14
88500.000000,1.14
88600.000000,1.14
88700.000000,1.14
88800.000000,1.14
88900.000000,1.14
89000.000000,1.14
89100.000000,1.14
89200.000000,1.14
89300.000000,1.14
89400.000000,1.14
89500.000000,1.14
89600.000000,1.14
89700.000000,1.14
89800.000000,1.14
89900.000000,1.14
90000.000000,1.14
90100.000000,1.14
90200.000000,1.14
90300.000000,1.14
90400.000000,1.14
90500.000000,1.14
90600.000000,1.14
90700.000000,1.14
90800.000000,1.14
90900.000000,1.14
91000.000000,1.14
91100.000000,1.14
91200.000000,1.14
91300.000000,1.14
91400.000000,1.14
91500.000000,1.14
91600.000000,1.14
91700.000000,1.14
91800.000000,1.14
91900.000000,1.14
92000.000000,1.14
92100.000000,1.14
92200.000000,1.14
92300.000000,1.14
92400.000000,1.14
92500.000000,1.14
92600.000000,1.14
92700.000000,1.14
92800.000000,1.14
92900.000000,1.14
93000.000000,1.14
93100.000000,1.14
93200.000000,1.14
93300.000000,1.14
93400.000000,1.14
93500.000000,1.14
93600.000000,1.14
93700.000000,1.14
93800.000000,1.14
93900.000000,1.14
94000.000000,1.14
94100.000000,1.14
94200.000000,1.14
94300.000000,1.14
94400.000000,1.14
94500.000000,1.14
94600.000000,1.14
94700.000000,1.14
94800.000000,1.14
94900.000000,1.14
95000.000000,1.14
95100.000000,1.14
95200.000000,1.14
95300.000000,1.14
95400.000000,1.14
95500.000000,1.14
95600.000000,1.14
95700.000000,1.14
95800.000000,1.14
95900.000000,1.14
96000.000000,1.14
96100.000000,1.14
96200.000000,1.14
96300.000000,1.14
96400.000000,1.14
96500.000000,1.14
96600.000000,1.14
96700.000000,1.14
96800.000000,1.14
96900.000000,1.14
97000.000000,1.14
97100.000000,1.14
97200.000000,1.14
97300.000000,1.14
97400.000000,1.14
97500.000000,1.14
97600.000000,1.14
97700.000000,1.14
97800.000000,1.14
97900.000000,1.14
98000.000000,1.14
98100.000000,1.14
98200.000000,1.14
98300.000000,1.14
98400.000000,1.14
98500.000000,1.14
98600.000000,1.14
98700.000000,1.14
98800.000000,1.14
98900.000000,1.14
99000.000000,1.14
99100.000000,1.14
99200.000000,1.14
99300.000000,1.14
99400.000000,1.14
99500.000000,1.14
99600.000000,1.14
99700.000000,1.14
99800.000000,1.14
99900.000000,1.14
100000.000000,1.14
100000.007692,1.14
