Tempo Decorrido,Taxa Media Chegada,Taxa Saída,E[N],E[W],Lambda, Erro de Little,Ocupacao
24800.000000,5.00,5.88,5.801770,1.159017,5.005766, 0.000000,0.855008
24900.000000,5.00,5.88,5.798839,1.158233,5.006627, 0.000000,0.854939
25000.000000,5.00,5.88,5.789864,1.156483,5.006440, 0.000000,0.854951
25100.000000,5.00,5.88,5.782361,1.154889,5.006853, 0.000000,0.855045
25200.000000,5.00,5.88,5.772754,1.153023,5.006627, 0.000000,0.854632
25300.000000,5.00,5.88,5.783422,1.155169,5.006561, 0.000000,0.854903
25400.000000,5.00,5.88,5.773574,1.153362,5.005866, 0.000000,0.854660
25500.000000,5.00,5.88,5.765154,1.151847,5.005137, 0.000000,0.854370
25600.000000,5.00,5.88,5.759190,1.150831,5.004375, 0.000000,0.854400
25700.000000,5.00,5.88,5.757967,1.150367,5.005331, 0.000000,0.854644
25800.000000,5.00,5.88,5.766888,1.151842,5.006667, 0.000000,0.854866
25900.000000,5.00,5.88,5.768718,1.152391,5.005869, 0.000000,0.854893
26000.000000,5.00,5.88,5.780149,1.154689,5.005808, 0.000000,0.855017
26100.000000,5.00,5.88,5.804467,1.159152,5.007510, 0.000000,0.855378
26200.000000,5.00,5.88,5.802733,1.158557,5.008588, 0.000000,0.855455
26300.000000,5.00,5.88,5.815833,1.161109,5.008859, 0.000000,0.855627
26400.000000,5.00,5.88,5.804859,1.159242,5.007462, 0.000000,0.855302
26500.000000,5.00,5.88,5.805021,1.159097,5.008226, 0.000000,0.855338
26600.000000,5.00,5.88,5.806944,1.159610,5.007669, 0.000000,0.855219
26700.000000,5.00,5.88,5.810385,1.160235,5.007940, 0.000000,0.855113
26800.000000,5.00,5.88,5.828712,1.163632,5.009067, 0.000000,0.855302
26900.000000,5.00,5.88,5.820839,1.162111,5.008848, 0.000000,0.855272
27000.000000,5.00,5.88,5.813042,1.160399,5.009519, 0.000000,0.855306
27100.000000,5.00,5.88,5.810424,1.159782,5.009926, 0.000000,0.855266
27200.000000,5.00,5.88,5.818149,1.161495,5.009191, 0.000000,0.855315
27300.000000,5.00,5.88,5.816462,1.160954,5.010073, 0.000000,0.855301
27400.000000,5.00,5.88,5.804860,1.158680,5.009891, 0.000000,0.855076
27500.000000,5.00,5.88,5.801211,1.158128,5.009127, 0.000000,0.854923
27600.000000,5.00,5.88,5.792688,1.156643,5.008188, 0.000000,0.854701
27700.000000,5.00,5.88,5.784077,1.155206,5.006968, 0.000000,0.854420
27800.000000,5.00,5.88,5.786945,1.155411,5.008561, 0.000000,0.854624
27900.000000,5.00,5.88,5.781420,1.154513,5.007670, 0.000000,0.854557
28000.000000,5.00,5.88,5.784266,1.154840,5.008714, 0.000000,0.854826
28100.000000,5.00,5.88,5.777940,1.153749,5.007972, 0.000000,0.854665
28200.000000,5.00,5.88,5.778661,1.153777,5.008475, 0.000000,0.854735
28300.000000,5.00,5.88,5.787262,1.155158,5.009929, 0.000000,0.854916
28400.000000,5.00,5.88,5.779540,1.153771,5.009261, 0.000000,0.854868
28500.000000,5.00,5.88,5.773183,1.152324,5.010035, 0.000000,0.854899
28600.000000,5.00,5.88,5.815389,1.160594,5.010699, 0.000000,0.855383
28700.000000,5.00,5.88,5.805920,1.158882,5.009930, 0.000000,0.855108
28800.000000,5.00,5.88,5.799068,1.157555,5.009757, 0.000000,0.854946
28900.000000,5.00,5.88,5.791773,1.156274,5.008997, 0.000000,0.854623
29000.000000,5.00,5.88,5.805486,1.158963,5.009207, 0.000000,0.854814
29100.000000,5.00,5.88,5.797582,1.157440,5.008969, 0.000000,0.854557
29200.000000,5.00,5.88,5.794575,1.156823,5.009041, 0.000000,0.854568
29300.000000,5.00,5.88,5.785671,1.155013,5.009181, 0.000000,0.854434
29400.000000,5.00,5.88,5.784343,1.154959,5.008265, 0.000000,0.854476
29500.000000,5.00,5.88,5.781372,1.154615,5.007186, 0.000000,0.854423
29600.000000,5.00,5.88,5.776620,1.153757,5.006791, 0.000000,0.854313
29700.000000,5.00,5.88,5.792598,1.156339,5.009428, 0.000000,0.854653
29800.000000,5.00,5.88,5.796779,1.157251,5.009094, 0.000000,0.854611
29900.000000,5.00,5.88,5.798853,1.157664,5.009097, 0.000000,0.854696
30000.000000,5.00,5.88,5.797681,1.157484,5.008867, 0.000000,0.854657
30100.000000,5.00,5.88,5.794612,1.156908,5.008704, 0.000000,0.854629
30200.000000,5.00,5.88,5.793135,1.156628,5.008642, 0.000000,0.854699
30300.000000,5.00,5.88,5.791596,1.156472,5.007987, 0.000000,0.854574
30400.000000,5.00,5.88,5.790627,1.156383,5.007533, 0.000000,0.854548
30500.000000,5.00,5.88,5.787854,1.155631,5.008393, 0.000000,0.854638
30600.000000,5.00,5.88,5.780001,1.154114,5.008170, 0.000000,0.854641
30700.000000,5.00,5.88,5.777059,1.153563,5.008013, 0.000000,0.854696
30800.000000,5.00,5.88,5.786269,1.155371,5.008149, 0.000000,0.854663
30900.000000,5.00,5.88,5.777424,1.153678,5.007832, 0.000000,0.854511
31000.000000,5.00,5.88,5.779692,1.154025,5.008290, 0.000000,0.854705
31100.000000,5.00,5.88,5.794557,1.156903,5.008682, -0.000000,0.854931
31200.000000,5.00,5.88,5.798213,1.157476,5.009359, -0.000000,0.855145
31300.000000,5.00,5.88,5.796154,1.157190,5.008818, -0.000000,0.855099
31400.000000,5.00,5.88,5.785453,1.155398,5.007325, -0.000000,0.854750
31500.000000,5.00,5.88,5.783299,1.155112,5.006698, -0.000000,0.854636
31600.000000,5.00,5.88,5.792949,1.156928,5.007184, -0.000000,0.854939
31700.000000,5.00,5.88,5.794053,1.157037,5.007666, -0.000000,0.854874
31800.000000,5.00,5.88,5.789371,1.156361,5.006541, -0.000000,0.854765
31900.000000,5.00,5.88,5.789030,1.156392,5.006113, -0.000000,0.854841
32000.000000,5.00,5.88,5.790036,1.156583,5.006156, -0.000000,0.855055
32100.000000,5.00,5.88,5.794275,1.157240,5.006978, -0.000000,0.855356
32200.000000,5.00,5.88,5.800481,1.158470,5.007019, -0.000000,0.855397
32300.000000,5.00,5.88,5.793775,1.157229,5.006594, -0.000000,0.855254
32400.000000,5.00,5.88,5.792167,1.156755,5.007253, -0.000000,0.855305
32500.000000,5.00,5.88,5.793555,1.157066,5.007108, -0.000000,0.855320
32600.000000,5.00,5.88,5.786979,1.155722,5.007239, -0.000000,0.855171
32700.000000,5.00,5.88,5.785364,1.155320,5.007584, -0.000000,0.855121
32800.000000,5.00,5.88,5.782654,1.155003,5.006616, -0.000000,0.854820
32900.000000,5.00,5.88,5.778097,1.154286,5.005775, -0.000000,0.854675
33000.000000,5.00,5.88,5.771537,1.152994,5.005697, -0.000000,0.854560
33100.000000,5.00,5.88,5.777492,1.154222,5.005529, -0.000000,0.854793
33200.000000,5.00,5.88,5.784466,1.155355,5.006657, -0.000000,0.855030
33300.000000,5.00,5.88,5.776635,1.154093,5.005345, -0.000000,0.854759
33400.000000,5.00,5.88,5.772528,1.153504,5.004341, -0.000000,0.854607
33500.000000,5.00,5.88,5.772056,1.153186,5.005313, -0.000000,0.854766
33600.000000,5.00,5.88,5.773237,1.153274,5.005952, -0.000000,0.854842
33700.000000,5.00,5.88,5.765220,1.151773,5.005519, -0.000000,0.854703
33800.000000,5.00,5.88,5.762112,1.151149,5.005533, -0.000000,0.854634
33900.000000,5.00,5.88,5.753477,1.149597,5.004779, -0.000000,0.854436
34000.000000,5.00,5.88,5.746339,1.148349,5.004000, -0.000000,0.854283
34100.000000,5.00,5.88,5.747040,1.148465,5.004106, -0.000000,0.854324
34200.000000,5.00,5.88,5.751480,1.149335,5.004181, -0.000000,0.854461
34300.000000,5.00,5.88,5.784643,1.155709,5.005277, -0.000000,0.854766
34400.000000,5.00,5.88,5.782710,1.155346,5.005174, -0.000000,0.854836
34500.000000,5.00,5.88,5.778983,1.154639,5.005014, -0.000000,0.854848
34600.000000,5.00,5.88,5.787271,1.155917,5.006647, -0.000000,0.855121
34700.000000,5.00,5.88,5.779519,1.154473,5.006196, -0.000000,0.854966
